hotelName,cityName,stars,price,countryName,address
Blue Bay View Guest House Cape Town,Cape Town,4,137,South Africa,200 Boyes Drive Muizenberg
Blue Canyon Guest House Cape Town,Cape Town,4,99999,South Africa,4 Bath Road Muizenberg
Blue Horizon Guest House,Gordons Bay,4,78,South Africa,56 Boundary Road Grens Weg
Bluebottle Guesthouse Cape Town,Cape Town,3,52,South Africa,18 Mount Road Muizenberg
Brightwater Lodge,Cape Town,3,59,South Africa,9 Brighton Street Hout Bay
Buchan Estate Bed & Breakfast Cape Town,Cape Town,4,99999,South Africa,Welbevind Way Hout Bay
Calders Hotel & Conference Centre,Cape Town,4,89,South Africa,1 Recreation Road Fish Hoek
Cape Country Living Guesthouse Somerset West,Somerset West,3,48,South Africa,17 Westridge Wedderwill Country Estate
Cape Khamai Guest House,Somerset West,3,58,South Africa,45 Bulties Way
Cape Town Lake House B&B,Cape Town,4,106,South Africa,83 Eastlake Drive Park Island Marina da Gama
Capeblue Manor House Bed and Breakfast Cape Town,Cape Town,4,78,South Africa,10 Thaxter Road
Castle Hill Guesthouse,Cape Town,4,52,South Africa,37 Gatesville Road Kalk Bay
Celtic Manor & Spa,Gordons Bay,4,105,South Africa,22 Suikerbossie Drive
Chameleon Lodge Strand,Strand,3,99999,South Africa,22 Herschell Street
Chapmans Peak Beach Hotel,Cape Town,4,91,South Africa,Chapmans Peak Drive Hout Bay
Chapmans Peak Bed and Breakfast,Cape Town,4,93,South Africa,2 Henschell Road Hout Bay
Chartfield Guesthouse Cape Town,Cape Town,4,41,South Africa,30 Gatesville Road Kalk Bay
Cheriton Guest House B&B,Simons Town,3,72,South Africa,19 Belmont Road Seaforth
Cloudno9 Guesthouse,Gordons Bay,3,69,South Africa,9 Aurora Drive
Colona Castle,Cape Town,5,134,South Africa,1 Verwood Street Off Old Boyes Drive Lakeside
Colourful Manor,Gordons Bay,4,69,South Africa,Sir Lowrys Road Farm 959 Portion 28
Constantia Cottages,Cape Town,3,46,South Africa,The Vines Constantia
Constantia House Bed & Breakfast Cape Town,Cape Town,4,99999,South Africa,7 First Avenue Fish Hoek
Constantia Vista Guest House Cape Town,Cape Town,4,62,South Africa,34 Price Drive Constantia
Constantia White Lodge,Cape Town,4,93,South Africa,28 Evergreen Lane Constantia
Die Ou Pastorie Hotel Somerset West,Somerset West,4,99999,South Africa,41 Lourens Street
Dongola House,Cape Town,4,66,South Africa,30 Airlie Place Constantia
Dreamscape Villa Apartments Gordons Bay,Gordons Bay,5,99999,South Africa,9 Waboom Cul De Sac
Eltanza,Cape Town,3,51,South Africa,Beach Road Strand
Erinvale Estate Hotel,Somerset West,4,100,South Africa,Upper Lourensford Road
False Bay View,Somerset West,2,57,South Africa,9 Schoongezicht Street
Firmount Guest Suites,Cape Town,1.5,50,South Africa,15 Firmount Rd Somerset West
Firmount Lodge Guest House Somerset West,Somerset West,4,76,South Africa,43 Firmount Road
Glen Avon Lodge,Cape Town,5,130,South Africa,1 Strawberry Lane Constantia
Golf & Garden,Somerset West,3,99999,South Africa,1 Goedehoop Street
Gordon Sands Accommodation Gordons Bay,Gordons Bay,4,99999,South Africa,c/o Hibiscus and Dennehof Road
Gordons Bay Guesthouse,Gordons Bay,4,60,South Africa,37 Boundary Road
Gordons Bay Holiday Retreats Apartments,Gordons Bay,5,95,South Africa,20 Protea Drive
Helderview Homestead Hotel Somerset West,Somerset West,5,195,South Africa,16 Prunus Street
Hibernian Towers,Cape Town,4,99999,South Africa,Beach Road
High Gables Bed & Breakfast Simons Town,Simons Town,3,54,South Africa,28A Victory Way
High Timbers Lodge,Cape Town,3,70,South Africa,126 Zwaanswyk Road Tokai
Horizon Holiday Cottages Cape Town,Cape Town,3,60,South Africa,9 Sea Cottage Drive Noordhoek
Hottentots View,Somerset West,4,93,South Africa,51 Oldenland Road
Hout Bay Manor Hotel Cape Town,Cape Town,5,134,South Africa,Baviaanskloof Off Main Road Hout Bay
Hout Bay View,Cape Town,3,66,South Africa,19 Pondicherry Avenue Hout Bay
Houtkapperspoort,Cape Town,4,72,South Africa,Constantia Nek Estate Hout Bay Main Road
Huis Waveren,Somerset West,3,67,South Africa,8 Waveren Avenue
Ikhaya Safari Lodge Cape Town,Cape Town,4,78,South Africa,6 Rhodes Drive Upper Constantia
Inn Between Cape Town,Cape Town,3,59,South Africa,49 Herschel Road Fishhoek
Intaka Guest House,Cape Town,2.5,99999,South Africa,3 Martingale Ave Hout Bay
Ivory Heights Boutique Guest House,Somerset West,5,132,South Africa,17 Louis Botha Avenue
Journeys End,Somerset West,3,99999,South Africa,Sir Lowrys Pass Road
KaapsePracht Bed & Breakfast Somerset West,Somerset West,4,66,South Africa,12 de Villiers Street
KhashaMongo,Somerset West,3,99999,South Africa,39 Nerina Avenue
Kronendal Heritage Estate,Cape Town,5,146,South Africa,Southern Cross Valley Road Hput Bay
La Bella Apartments Gordons Bay,Gordons Bay,3,99999,South Africa,Hisbiscus Road
Lalapanzi Lodge Somerset West,Somerset West,4,158,South Africa,Farm 3 Wedderwill Estate
Le Bay Guest House,Gordons Bay,3,66,South Africa,7 Sir Lowry Road
Le Coco Beach Guest House,Gordons Bay,3,99999,South Africa,131 Beach Road
Le Marais Guest House Cape Town,Cape Town,4,84,South Africa,2 Harold Close Oakhurst Estate
Loddeys Guest House Cape Town,Cape Town,3,99999,South Africa,13 Norman Street Strand
Lorden Lodge Somerset West,Somerset West,1,99999,South Africa,13 North Avenue
Lourens River Guesthouse Somerset West,Somerset West,2,48,South Africa,69 Lourens Street
Magellans Passage Suites Cape Town,Cape Town,4,147,South Africa,3 Meryl Road
Makapa Lodge Guest House Fish Hoek Cape Town,Cape Town,4,58,South Africa,18 Java Close Capri Village Fish Hoek
Malaika Lodge Cape Town,Cape Town,4,84,South Africa,8 Karakal Road Hout Bay
Manor Cottage & Tranquility Base Hotel Hout Bay Cape Town,Cape Town,4,264,South Africa,50 Baviaanskloof Road Hout Bay
Manor On The Bay Guest House & Conference Centre,Gordons Bay,3,102,South Africa,117 Beach Road
Mariner Guest House Cape Town,Cape Town,4,66,South Africa,12 Harbour Heights Close Simon´s Town
Marlinspike Guest Lodge Cape Town,Cape Town,4,156,South Africa,15 Marlin Crescent Hout Bay
Mibern House Bed & Breakfast Cape Town,Cape Town,4,99999,South Africa,11 Honeysuckle Close Hout Bay
Monkey Valley Beach Nature Resort,Cape Town,4,180,South Africa,1 Mountain Road Noordhoek
Moon Bay Guest House and Villa,Cape Town,4,78,South Africa,56 Peak Road
Moonglow Guest House,Cape Town,4,88,South Africa,7 Bennett Close Glencairn
Moonstruck on Pringle Bay Guesthouse,Pringle Bay,4,99999,South Africa,264 Hangklip Road
Mooring House Guest Lodge Somerset West,Somerset West,3,42,South Africa,4 Mayfair Avenue Helena Heights
Morningside Cottage Guest House Cape Town,Cape Town,4,63,South Africa,3 Thatch Close Tokai
Mountain Bay Apartments Gordons Bay,Gordons Bay,4,78,South Africa,107 Faure Marine Drive
Navona Constantia Guest Cottage Cape Town,Cape Town,4,52,South Africa,10 Angus Avenue Constantia
Nenya Guesthouse Cape Town,Cape Town,3,54,South Africa,19 Meadow Lane Hout Bay
NH The Lord Charles,Somerset West,4,64,South Africa,Corner Faure & Stellenbosch Roads
Nova Constantia Boutique Residence,Cape Town,5,104,South Africa,Corner of Welbeloond Road and Muscat Lane South Constantia
Ocean View Hotel,Strand,3,99999,South Africa,17 Beach Road
Oceana Palms Luxury Guesthouse,Gordons Bay,5,120,South Africa,4 Nerina Close
Palm House,Cape Town,4,194,South Africa,10 Oxford Street Wynberg
Panache Country Lodge,Cape Town,2.5,99999,South Africa,Valley Road Hout Bay
Paradiso Guesthouse & Self Catering Cottage,Cape Town,4,64,South Africa,6 Purcell Way Constantia
Penny Lane Lodge,Somerset West,3,56,South Africa,5 North Avenue
Poplar Tree Lodge,Cape Town,4,54,South Africa,9 Fountain Drive Hout Bay
Ridgemor Villa Hotel Somerset West,Somerset West,5,166,South Africa,R 102 Kuilsriver Road Firgrove
Riverside Estates,Cape Town,4,65,South Africa,Valley Rd Hout Bay
Rocklands Bed and Breakfast,Simons Town,3,74,South Africa,25 Rocklands Road Murdoch Valley South
Rodwell House,Cape Town,5,226,South Africa,Rodwell Road St James
Sacred Mountain Lodge,Cape Town,4,83,South Africa,6 Avondrust Lane Noordhoek PO Box 1775
Samhitakasha Cob House Organic B&B Cape Town,Cape Town,3,69,South Africa,13 Watson Road Muizenberg
Sea The View Guesthouse,Cape Town,1,99999,South Africa,14 Goede Gift Rd Simons Town
Sea The View Self Catering,Simons Town,2,193,South Africa,14 Goede Gift Road
Seacliffe Lodge,Cape Town,4,52,South Africa,Seacliffe Road Hout Bay
Serenity on the Lake,Cape Town,4,141,South Africa,Rameron Avenue Kommetjie
Silvermist Mountain Lodge,Cape Town,3,85,South Africa,Main Road Constantia Nek
Simons Town Quayside Hotel and Conference Centre,Simons Town,4,65,South Africa,Jubilee Square
Simonstown Guest House,Simons Town,4,142,South Africa,20 Bennett Close Cairnside
Simonsview,Simons Town,3,66,South Africa,3 Seemeeu Street
Smart Stay Luxury Self-catering Apartments,Somerset West,4,71,South Africa,17-18 Pintail Way
Somer Place B&B,Somerset West,3,60,South Africa,14 Freesia Avenue
Somerset Hill Guesthouse,Somerset West,4,74,South Africa,32 Louis Botha Avenue
Somerset Links,Somerset West,3,99999,South Africa,Jigger Avenue Cnr Nibblick Avenue
Somerton Manor Guesthouse Somerset West,Somerset West,4,99,South Africa,13 Somerset Street
Sonnekus Guest House Cape Town,Cape Town,4,66,South Africa,88 Main Road St. James
Southern Cross Guesthouse,Somerset West,4,61,South Africa,20 Barlinka Avenue
Steenberg Hotel,Cape Town,5,178,South Africa,Steenberg Estate Tokai Road Constantia
Stillness Manor Hotel Cape Town,Cape Town,2,296,South Africa,16 Debaren Close Tokai
Straightway Head Country Hotel Somerset West,Somerset West,4,99999,South Africa,175 Parel Valley Road
Strandsig 407 Apartment Cape Town,Cape Town,3,99999,South Africa,95 Beach Road
Summit Place Guesthouse,Cape Town,4,52,South Africa,15 Summit Way Constantia
Sundollar Lodge,Cape Town,3,99999,South Africa,13 Sea Cottage Drive Noordhoek
Sundown Manor,Cape Town,4,58,South Africa,2 Avenue Normandie Fresnaye
Sunset Beach Guest House Cape Town,Cape Town,4,99999,South Africa,73 Wireless Road Kommetjie
Sunset Manor,Gordons Bay,3,99999,South Africa,Sweet Waters Road PO Box 1141
Sunset Point,Gordons Bay,4,234,South Africa,35 Protea Drive
Surfers Corner Apartments,Cape Town,3,48,South Africa,Empire Building Beach Road Muizenberg
SW1 Luxury Guest Retreat,Somerset West,5,175,South Africa,30 Elsenham Avenue
Tarragona Lodge,Cape Town,4,89,South Africa,Corner Disa River Road & Valley Road Hout Bay
The Alphen Country House Hotel,Cape Town,5,216,South Africa,PO Box 35 Alphen Drive
The Avenue Hotel Cape Town,Cape Town,3,99999,South Africa,7 First Avenue Fish Hoek
The Beach House Guest House Cape Town,Cape Town,3,65,South Africa,18 Princess Street Hout Bay
The Beach Lodge,Cape Town,2,13,South Africa,13-19 York Road Surfers Corner
The Beautiful West Guesthouse Somerset West,Somerset West,4,90,South Africa,Helderberg College Road 136
The Boat House Simons Town,Simons Town,4,84,South Africa,25 Dolphin Way Simonskloof
The Cellars-Hohenort,Cape Town,5,143,South Africa,93 Brommersvlei Road Constantia
The Grosvenor Guest House Cape Town,Cape Town,3,72,South Africa,37 Forest Hill Simonstown
The Journeys End Bed & Breakfast Cape Town,Cape Town,3,99999,South Africa,16 Gerties Way
The Last Word Constantia,Cape Town,5,174,South Africa,Spaanschemat River Road Constantia
The Last Word Long Beach,Cape Town,5,195,South Africa,1 Kirsten Road Kommetjie
The Pearl Of Hout Bay Apartments Cape Town,Cape Town,4,81,South Africa,8 Victoria Road Hout Bay
The Retreat Bed & Breakfast Bettys Bay,Bettys Bay,3,99999,South Africa,2190 Heron Road
The St James Guest House Cape Town,Cape Town,5,186,South Africa,108 Main Road St. James
The View Sunnycove,Cape Town,1,103,South Africa,43 Simons Town Road
The Winston,Simons Town,4,90,South Africa,15 Erica Road Murdock Valley South
Thulani Guesthouse Cape Town,Cape Town,4,128,South Africa,Riverside Terrace 14 Hout Bay
Tiana Guest House,Cape Town,3,66,South Africa,15 Gerrie Avenue
Tintswalo Atlantic,Cape Town,5,99999,South Africa,Chapmans Peak Drive Hout Bay
Tranquility Guest House,Cape Town,4,78,South Africa,25 Peak Road Fish Hoek
Villa Afrique Guest House Cape Town,Cape Town,5,108,South Africa,29 Sluyskin Road Hout Bay
Villa Bellevue Guesthouse Somerset West,Somerset West,4,103,South Africa,51 Firmount Road PO Box 3200
Villa Coloniale Guest House Cape Town,Cape Town,4,180,South Africa,11 Willow Road Constantia
Villa Honeywood Guest House,Cape Town,5,139,South Africa,2 15th Avenue Fish Hoek
Villa Hout Bay Heights,Cape Town,4,64,South Africa,35 Penzance Avenue
Villa Marine Guest House,Pringle Bay,3,99999,South Africa,73 Marine Drive
Villa Montebello,Cape Town,4,87,South Africa,72 Mount Rhodes Drive Hout Bay
Villa St James Cape Town,Cape Town,4,99999,South Africa,36 Main Road St. James
Villa the President,Strand,4,99999,South Africa,9 De Jongh Street
Waterlilly Lodge Bettys Bay,Bettys Bay,3,99999,South Africa,Corner Porter and Angler Drive
Wavecrest,Strand,2,99999,South Africa,Beach Road
Whale View Manor,Simons Town,4,102,South Africa,402 Main Road Murdock Valley
Whale Watchers Beach Apartment,Cape Town,4,61,South Africa,82 High Way Fish Hoek
Wild Rose Country Lodge,Cape Town,4,53,South Africa,4 Bodrum Close Crofters Valley Noordhoek
Willowbrook Lodge,Somerset West,4,114,South Africa,Morgenster Avenue
Wind-Rose Guest Lodge,Gordons Bay,4,66,South Africa,Plot 183 Firlands
Woodlands Guest House,Somerset West,4,59,South Africa,16 Woodlands Road
Zandberg Guest House Somerset West,Somerset West,3,99999,South Africa,96 Winery Road Heldervue
Zensa Lodge,Cape Town,4,99999,South Africa,534 Egretstreet Scarborough
138 Marine Beachfront Guesthouse,Hermanus,4,105,South Africa,138 Kus Road Hermanus
16 Reasons Guest House Hermanus,Hermanus,4,126,South Africa,16 Main Road
168 Sixth Street,Hermanus,2,60,South Africa,168 Sixth Street Voelklip
78 on 5th Bed and Breakfast Hermanus,Hermanus,2,60,South Africa,78 5th Street Voelklip
Abalone Guest Lodge,Hermanus,4,89,South Africa,306 Main Road
Aire del Mar Guest House,Gansbaai,4,70,South Africa,77 Van Dyk Street Kleinbaai
Aloe Guest House,Hermanus,4,81,South Africa,53 Main Road
AmaKhosi Guesthouse,Hermanus,4,58,South Africa,17 Long Street
Arabella Western Cape Hotel Hermanus,Hermanus,5,175,South Africa,R44 Kleinmond
Auberge Burgundy Guesthouse Hermanus,Hermanus,4,101,South Africa,16 Harbour Road
Baleens,Hermanus,3,36,South Africa,310 10th Street
Baleia Guest Lodge Hermanus,Hermanus,4,51,South Africa,57 Main Road
Bamboo Guest House,Hermanus,4,81,South Africa,303 Main Road
Bay Haven Apartments Hermanus,Hermanus,5,99999,South Africa,High Street & Marine Drive
Beaumonte Guesthouse,Vermont,4,99999,South Africa,15 Alikreukelst
Bellavista Country Place,Stanford,5,99999,South Africa,8km off Stanford to Gaansbaai
Brown Jug Guest House,Hermanus,3,66,South Africa,18 Musson Street Eastcliff
Caledon Hotel Spa Casino,Caledon,4,99999,South Africa,1 Nerina Avenue
Cliff Cottage Bed & Breakfast,Hermanus,2,66,South Africa,22 Westcliff Road
Cliff Lodge Gansbaai,Gansbaai,4,187,South Africa,6 Cliff Street De Kelders
Crayfish Lodge Sea & Country Guest House Gansbaai,Gansbaai,5,187,South Africa,2-4 Killarney Street De Kelders
De Kelders Private Villa Gansbaai,Gansbaai,5,208,South Africa,Corner of Guthrie and Main Road
Dove Grey,Hermanus,4,291,South Africa,5 Fairways
Elephant Rock Guesthouse,Kleinmond,3,71,South Africa,15 2nd Avenue
Farm 215 Nature Retreat & Fynbos Reserve Baardscheerders Bosch,Baardscheerders Bosch,4,99999,South Africa,Hartebeeskloof & Koudeberg
Foleys Self Catering and Backpacker,Gansbaai,1.5,84,South Africa,20 Dirkie Uys Street
Four Pines Lodge,Hermanus,4,66,South Africa,358 Main Road Kwaaiwater
Franskraal B&B,Gansbaai,4,96,South Africa,177 Seaview Drive Franskraal
Greyton Lodge,Greyton,3,100,South Africa,52 Main Road
Grootbos Private Nature Reserve Lodges Gansbaai,Gansbaai,5,655,South Africa,R42 between Stanford and Gansbaai
H & A Guest Houses Hermanus,Hermanus,1,206,South Africa,No. 8 & 9 Ruby Rose Hemel-en-Aarde Estate
Harbour House Hotel Hermanus,Hermanus,4,133,South Africa,18 Harbour Road
Harbour Vue Guest House,Hermanus,4,78,South Africa,84 Westcliff Road
Haus Giotto Bed and Breakfast Gansbaai,Gansbaai,4,91,South Africa,81 Hoofweg
Hermanus Beach House,Hermanus,4,116,South Africa,154 11th Street Voelklip
Hermanus Beach Villa,Hermanus,4,99999,South Africa,151 11th Street Voelklip
Hermanus Guesthouse,Hermanus,5,41,South Africa,9 Marine Drive Westcliff
Hermanus Lodge On The Green,Hermanus,4,93,South Africa,8 Fernkloof Drive Hermanus Heights
Hortensia Lodge Hermanus,Hermanus,3,65,South Africa,66 Mitchell Street
House on Westcliff Guesthouse Hermanus,Hermanus,4,60,South Africa,96 Westcliff Road
Kennedys Beach Villa,Hermanus,5,99999,South Africa,5 Disa Street Onrus River Beach
La Fontaine Guest House Hermanus,Hermanus,4,120,South Africa,33 Marine Drive
Lavender Manor Guest House,Hermanus,4,105,South Africa,184 10th Street Voelklip
Livesey Lodge Guest House Hermanus,Hermanus,4,72,South Africa,13 Main Road
Marebella Seafront Guesthouse,Gansbaai,3,167,South Africa,29 Cliff Street De Kelders
Marine Square,Hermanus,5,131,South Africa,College Street
Milkwood Lodge,Hermanus,4,79,South Africa,152-154 Seventh Street Voelklip
Misty Waves Boutique Hotel Hermanus,Hermanus,4,70,South Africa,21 Marine Drive
Mosaic Farm Lodge Stanford,Stanford,5,99999,South Africa,Provincial Road on the Hermanus Lagoon
Mosselberg on Grotto Beach,Hermanus,5,200,South Africa,253a 10th Street Voelklip
Mulligans Guest Lodge,Hermanus,4,72,South Africa,275 Main Road
Nautilus Cottage Guest House Hermanus,Hermanus,4,72,South Africa,11 Church Street
Ocean Eleven Guest House Hermanus,Hermanus,5,145,South Africa,11 Westcliff Road
Ocean Song,Hermanus,3,99999,South Africa,1 Louis Trichardt Street Sandbaai
Old Mac Daddy,Grabouw,3,144,South Africa,Elgin Valley
Olive Tree Country Guest House Hermanus,Hermanus,3,173,South Africa,14 Olive Tree Lane Glenfruin
On The Cliff Guest House Hermanus,Hermanus,4,90,South Africa,42 Westcliff Road
Peace Valley Guesthouse,Napier (South Africa),4,61,South Africa,2 Wouter Street
Pelagus Guest House Hermanus,Hermanus,4,82,South Africa,31 Marine Drive
Quarters Hermanus,Hermanus,4,107,South Africa,5 Harbour Road
Roofers Nest Guest House,Hermanus,4,66,South Africa,262 -10th Street Voelklip
Sandbaai Bed & Breakfast Hermanus,Hermanus,3,99999,South Africa,333 Piet Retief Street
Sandbaai Country House,Hermanus,4,36,South Africa,70 Beach Road Sandbaai
Schulphoek Seafront Guesthouse Hermanus,Hermanus,4,99999,South Africa,181 Piet Retief Crescent
Sea Star Lodge Gansbaai,Gansbaai,5,150,South Africa,19 Ingangstraat De Kelders
Selkirk House,Hermanus,5,132,South Africa,29 Selkirk Street
Southern Right Lodge,Hermanus,2.5,78,South Africa,24 Raed Na Gael Street
Stanford River Lodge,Stanford,4,99999,South Africa,Wortelgat Road
The Ark Bed & Breakfast,Pearly Beach,3,62,South Africa,22 Puren Road
The Bay Lodge,Gansbaai,3,115,South Africa,15 Birkenhead Street De Kelders
The Marine Hermanus,Hermanus,5,201,South Africa,Marine Drive
The Roundhouse Bed & Breakfast Gansbaai,Gansbaai,4,105,South Africa,61 Ingang Street
The Suntouched Inn Napier (South Africa),Napier (South Africa),3,99999,South Africa,58 Sarel Cilliers Street
The Wild Fig,Kleinmond,2,48,South Africa,5 De Vos Street
Umnenge Lodge Gansbaai,Gansbaai,4,128,South Africa,1 Eden Street De Kelders
Von Abercron Residence,Hermanus,4,60,South Africa,75 Fernkloof Drive
Walkerbay Manor Guest House Hermanus,Hermanus,4,99999,South Africa,323 Main Road
Whale Away Guest House Hermanus,Hermanus,4,97,South Africa,223 Main Road
Whale Rock Lodge,Hermanus,4,99,South Africa,26 Springfield Avenue
Whale Sanctuary Lodge Gansbaai,Gansbaai,4,114,South Africa,41-43 Cliff Street De Kelders
Whale View Guest House Hermanus,Hermanus,4,141,South Africa,Hermanus Beach Club
Whalesong Lodge Gansbaai,Gansbaai,4,175,South Africa,83 Cliff Street PO Box 1014 De Kelders
Windsor Hotel Hermanus,Hermanus,3,81,South Africa,49 Marine Drive
Aan de Oever Guesthouse,Swellendam,4,48,South Africa,21 Faure Street
African Shades,Swellendam,4,99999,South Africa,13 Swellengrebel Street
Agulhas Country Lodge LAgulhas,LAgulhas,4,120,South Africa,PO Box 47
Arniston Seaside Cottages,Bredasdorp,3,99999,South Africa,PO Box 403
Augusta de Mist,Swellendam,4,91,South Africa,3 Human Street
Bloomestate Luxury Retreat Swellendam,Swellendam,4,144,South Africa,Voortrekstreet 276
Braeside Guest House,Swellendam,4,68,South Africa,13 Van Oudtshoornweg
Bredasdorp Country Manor,Bredasdorp,3,99999,South Africa,9 Kloof Street
Breede River Resort And Lodge Heidelberg (South Africa),Heidelberg (South Africa),3,107,South Africa,Joseph Barry Drive Witsand
Cape Agulhas Guest House LAgulhas,LAgulhas,3,99999,South Africa,5 Cooper Street
De Kloof Luxury Estate,Swellendam,5,85,South Africa,Weltevrede Street 8
Gaikou Lodge,Swellendam,4,99999,South Africa,69 Berg Street
Impangele Bed & Breakfast Swellendam,Swellendam,3,41,South Africa,10 Andrew Whyte Street
Jan Harmsgat Country House Swellendam,Swellendam,5,99999,South Africa,R60 District Bonnievale
